MEI,2015,6,27,3822.0
MEI,2015,9,5,267.0
MEM,2015,11,217,23488.0
MEM,2015,2,255,23242.0
MEM,2015,5,283,30691.0
MEM,2015,8,223,26587.0
MFE,2015,12,30,3120.0
MFE,2015,2,56,4694.0
MFE,2015,5,113,15284.0
MFE,2015,8,39,4242.0
MFR,2015,11,42,2896.0
MFR,2015,3,29,3253.0
MFR,2015,6,36,4512.0
MFR,2015,9,32,3565.0
MGM,2015,1,66,7070.0
MGM,2015,12,58,8343.0
MGM,2015,4,57,5892.0
MGM,2015,7,70,7161.0
MHK,2015,2,46,6370.0
MHK,2015,5,29,3325.0
MHK,2015,8,16,1584.0
MHT,2015,1,105,11302.0
MHT,2015,11,73,8832.0
MHT,2015,4,105,11829.0
MHT,2015,7,163,20696.0
MIA,2015,12,1510,173299.0
MIA,2015,3,1402,165141.0
MIA,2015,6,1365,183259.0
MIA,2015,9,1087,106211.0
MKE,2015,1,580,57579.0
MKE,2015,11,402,43375.0
MKE,2015,4,445,45864.0
MKE,2015,7,556,64084.0
MKG,2015,12,16,1643.0
MKG,2015,3,9,1441.0
MKG,2015,6,13,1889.0
MKG,2015,9,9,710.0
MLB,2015,1,11,748.0
MLB,2015,4,14,1609.0
MLB,2015,7,20,2132.0
MLI,2015,3,82,8582.0
MLI,2015,6,104,10977.0
MLI,2015,9,44,3754.0
MLU,2015,11,44,5093.0
MLU,2015,2,37,4701.0
MLU,2015,5,73,7157.0
MLU,2015,8,45,5099.0
MMH,2015,3,7,756.0
MOB,2015,11,94,8001.0
MOB,2015,3,102,10281.0
MOB,2015,6,103,11714.0
MOB,2015,9,71,7231.0
MOT,2015,1,51,4820.0
MOT,2015,11,30,3475.0
MOT,2015,4,21,1797.0
MOT,2015,7,43,3331.0
MQT,2015,12,10,1064.0
MQT,2015,3,6,336.0
MQT,2015,6,8,1027.0
MQT,2015,9,10,3022.0
MRY,2015,12,42,4294.0
MRY,2015,3,44,4156.0
MRY,2015,6,46,5919.0
MRY,2015,9,35,4255.0
MSN,2015,11,107,13807.0
MSN,2015,3,155,14484.0
MSN,2015,6,216,24224.0
MSN,2015,9,90,10206.0
MSO,2015,1,20,2156.0
